騎手,場所,芝・ダ,距離,ペース型,騎乗数,勝利数,複勝数,平均着順,平均4角率,勝率,複勝率
鮫島克駿,京都,ダ,1800,ハイ/持続,20,2,5,6.8,0.4328336247086247,10.0,25.0
松山弘平,京都,ダ,1800,ハイ/持続,41,5,10,7.170731707317073,0.4489399827814462,12.195121951219512,24.390243902439025
和田竜二,京都,ダ,1800,ハイ/持続,38,2,9,6.657894736842105,0.461786349615297,5.263157894736842,23.684210526315788
松若風馬,京都,ダ,1800,ハイ/持続,30,2,7,6.566666666666666,0.4891343378843379,6.666666666666667,23.333333333333332
酒井学,京都,ダ,1800,ハイ/持続,23,0,5,7.782608695652174,0.6253185220576525,0.0,21.73913043478261
西村淳也,京都,ダ,1800,ハイ/持続,20,0,3,7.45,0.4129653679653679,0.0,15.0
田口貫太,京都,ダ,1800,ハイ/持続,25,1,3,7.92,0.5729415584415585,4.0,12.0
国分優作,京都,ダ,1800,ハイ/持続,20,1,2,8.05,0.46541812354312356,5.0,10.0
川田将雅,京都,ダ,1800,標準〜やや上がり,43,12,29,3.186046511627907,0.30562518876472367,27.906976744186046,67.44186046511628
ルメール,京都,ダ,1800,標準〜やや上がり,20,3,12,4.0,0.419040404040404,15.0,60.0
武豊,京都,ダ,1800,標準〜やや上がり,40,10,20,5.05,0.41669580419580415,25.0,50.0
Ｍ．デム,京都,ダ,1800,標準〜やや上がり,21,2,8,5.0476190476190474,0.5239512471655329,9.523809523809524,38.095238095238095
藤岡佑介,京都,ダ,1800,標準〜やや上がり,27,3,10,6.185185185185185,0.46982369482369485,11.11111111111111,37.03703703703704
松山弘平,京都,ダ,1800,標準〜やや上がり,55,9,19,5.709090909090909,0.4948539087175451,16.363636363636363,34.54545454545455
団野大成,京都,ダ,1800,標準〜やや上がり,33,2,11,6.515151515151516,0.46996639723912453,6.0606060606060606,33.33333333333333
高杉吏麒,京都,ダ,1800,標準〜やや上がり,21,2,7,6.761904761904762,0.4221781525352954,9.523809523809524,33.33333333333333
坂井瑠星,京都,ダ,1800,標準〜やや上がり,38,5,12,5.631578947368421,0.41311291048133153,13.157894736842104,31.57894736842105
浜中俊,京都,ダ,1800,標準〜やや上がり,29,3,9,5.724137931034483,0.3681800957663027,10.344827586206897,31.03448275862069
岩田望来,京都,ダ,1800,標準〜やや上がり,41,4,12,6.463414634146342,0.39449794785160636,9.75609756097561,29.268292682926827
吉村誠之,京都,ダ,1800,標準〜やや上がり,28,1,8,6.464285714285714,0.5073039064110493,3.571428571428571,28.57142857142857
松若風馬,京都,ダ,1800,標準〜やや上がり,43,3,12,7.27906976744186,0.47335142247932943,6.976744186046512,27.906976744186046
和田竜二,京都,ダ,1800,標準〜やや上がり,49,5,13,6.448979591836735,0.4371197963034698,10.204081632653061,26.53061224489796
北村友一,京都,ダ,1800,標準〜やや上がり,32,3,8,7.8125,0.531217306998557,9.375,25.0
藤岡康太,京都,ダ,1800,標準〜やや上がり,31,1,7,7.290322580645161,0.45794702609218735,3.225806451612903,22.58064516129032
幸英明,京都,ダ,1800,標準〜やや上がり,72,7,16,7.055555555555555,0.5164192289192289,9.722222222222223,22.22222222222222
田口貫太,京都,ダ,1800,標準〜やや上がり,41,2,9,7.487804878048781,0.45685544130666084,4.878048780487805,21.951219512195124
西村淳也,京都,ダ,1800,標準〜やや上がり,28,4,6,6.464285714285714,0.5029932369218083,14.285714285714285,21.428571428571427
池添謙一,京都,ダ,1800,標準〜やや上がり,37,2,7,7.756756756756757,0.5298216423216423,5.405405405405405,18.91891891891892
岩田康誠,京都,ダ,1800,標準〜やや上がり,41,2,6,7.487804878048781,0.5112266459827435,4.878048780487805,14.634146341463413
菱田裕二,京都,ダ,1800,標準〜やや上がり,21,1,3,8.095238095238095,0.5871044960330675,4.761904761904762,14.285714285714285
鮫島克駿,京都,ダ,1800,標準〜やや上がり,24,0,3,9.083333333333334,0.6064697455322455,0.0,12.5
国分優作,京都,ダ,1800,標準〜やや上がり,28,0,3,8.285714285714286,0.5337803565482137,0.0,10.714285714285714
酒井学,京都,ダ,1800,標準〜やや上がり,43,0,4,8.30232558139535,0.550843633111075,0.0,9.30232558139535
古川吉洋,京都,ダ,1800,標準〜やや上がり,33,1,3,8.454545454545455,0.639899494444949,3.0303030303030303,9.090909090909092
太宰啓介,京都,ダ,1800,標準〜やや上がり,26,0,2,8.653846153846153,0.580921855921856,0.0,7.6923076923076925
国分恭介,京都,ダ,1800,標準〜やや上がり,27,0,2,8.0,0.4518572990795213,0.0,7.4074074074074066
小牧太,京都,ダ,1800,標準〜やや上がり,24,0,1,7.75,0.5492951492951493,0.0,4.166666666666666
川田将雅,京都,ダ,1900,やや速い,21,2,10,4.761904761904762,0.4276607651607651,9.523809523809524,47.61904761904761
岩田康誠,京都,ダ,1900,やや速い,20,3,7,4.8,0.40550560550560555,15.0,35.0
松山弘平,京都,ダ,1900,やや速い,39,7,13,6.333333333333333,0.49231708462477697,17.94871794871795,33.33333333333333
和田竜二,京都,ダ,1900,やや速い,34,4,10,6.4411764705882355,0.41677656493832965,11.76470588235294,29.411764705882355
岩田望来,京都,ダ,1900,やや速い,20,1,5,7.15,0.452098803973804,5.0,25.0
幸英明,京都,ダ,1900,やや速い,34,1,6,7.352941176470588,0.5319507290095525,2.941176470588235,17.647058823529413
松若風馬,京都,ダ,1900,やや速い,22,0,2,7.954545454545454,0.5691976584022039,0.0,9.090909090909092
松山弘平,京都,ダ,1900,標準〜やや上がり,23,3,12,4.695652173913044,0.27959069915591656,13.043478260869565,52.17391304347826
幸英明,京都,ダ,1900,標準〜やや上がり,26,2,7,6.6923076923076925,0.38048361894515736,7.6923076923076925,26.923076923076923
和田竜二,京都,ダ,1900,標準〜やや上がり,23,0,5,7.086956521739131,0.4363920499790065,0.0,21.73913043478261
北村友一,京都,芝,1200,やや速い,22,4,8,6.2272727272727275,0.49166285289279943,18.181818181818183,36.36363636363637
岩田康誠,京都,芝,1200,やや速い,23,2,8,6.956521739130435,0.5366187166059289,8.695652173913043,34.78260869565217
和田竜二,京都,芝,1200,やや速い,31,0,10,6.806451612903226,0.48252815601012944,0.0,32.25806451612903
池添謙一,京都,芝,1200,やや速い,31,3,9,8.709677419354838,0.5725426744876461,9.67741935483871,29.03225806451613
松若風馬,京都,芝,1200,やや速い,28,2,7,7.035714285714286,0.5506190617272549,7.142857142857142,25.0
武豊,京都,芝,1200,やや速い,20,2,5,7.2,0.5368574929971989,10.0,25.0
古川吉洋,京都,芝,1200,やや速い,22,3,5,8.863636363636363,0.5027985902985903,13.636363636363635,22.727272727272727
浜中俊,京都,芝,1200,やや速い,24,0,5,7.166666666666667,0.4352614467504174,0.0,20.833333333333336
松山弘平,京都,芝,1200,やや速い,35,4,7,8.314285714285715,0.42809877564079246,11.428571428571429,20.0
国分恭介,京都,芝,1200,やや速い,21,1,4,7.142857142857143,0.5487330130187272,4.761904761904762,19.047619047619047
酒井学,京都,芝,1200,やや速い,27,1,5,8.148148148148149,0.46895424836601307,3.7037037037037033,18.51851851851852
藤岡康太,京都,芝,1200,やや速い,21,2,3,8.285714285714286,0.5141250944822373,9.523809523809524,14.285714285714285
幸英明,京都,芝,1200,やや速い,30,3,4,9.1,0.3896803305626835,10.0,13.333333333333334
鮫島克駿,京都,芝,1200,やや速い,20,0,2,9.45,0.466772504456328,0.0,10.0
国分優作,京都,芝,1200,やや速い,24,0,2,9.541666666666666,0.5194085428460429,0.0,8.333333333333332
武豊,京都,芝,1200,標準〜やや上がり,26,8,13,4.615384615384615,0.4211031270137605,30.76923076923077,50.0
幸英明,京都,芝,1200,標準〜やや上がり,36,3,12,7.777777777777778,0.41598959092831644,8.333333333333332,33.33333333333333
浜中俊,京都,芝,1200,標準〜やや上がり,22,2,6,8.363636363636363,0.4783050283050283,9.090909090909092,27.27272727272727
松山弘平,京都,芝,1200,標準〜やや上がり,26,3,6,6.538461538461538,0.3733244947611463,11.538461538461538,23.076923076923077
和田竜二,京都,芝,1200,標準〜やや上がり,27,2,6,7.2592592592592595,0.4285870810380614,7.4074074074074066,22.22222222222222
池添謙一,京都,芝,1200,標準〜やや上がり,26,2,5,9.576923076923077,0.5240934687484461,7.6923076923076925,19.230769230769234
松若風馬,京都,芝,1200,標準〜やや上がり,22,1,4,9.090909090909092,0.5432837587249352,4.545454545454546,18.181818181818183
北村友一,京都,芝,1200,標準〜やや上がり,20,1,3,8.15,0.5657129594261947,5.0,15.0
武豊,京都,芝,1400,やや速い,23,5,11,5.043478260869565,0.6622933900427507,21.73913043478261,47.82608695652174
川田将雅,京都,芝,1400,やや速い,22,3,8,5.954545454545454,0.43420381237894606,13.636363636363635,36.36363636363637
岩田望来,京都,芝,1400,やや速い,21,4,7,7.619047619047619,0.4190611675905794,19.047619047619047,33.33333333333333
北村友一,京都,芝,1400,やや速い,28,4,9,6.535714285714286,0.6253485485103132,14.285714285714285,32.142857142857146
松山弘平,京都,芝,1400,やや速い,35,6,11,6.885714285714286,0.4136269099714478,17.142857142857142,31.428571428571427
坂井瑠星,京都,芝,1400,やや速い,24,0,7,7.291666666666667,0.40911111628023394,0.0,29.166666666666668
Ｍ．デム,京都,芝,1400,やや速い,21,3,6,8.476190476190476,0.5845173345173345,14.285714285714285,28.57142857142857
団野大成,京都,芝,1400,やや速い,22,2,6,7.090909090909091,0.4535422353938397,9.090909090909092,27.27272727272727
岩田康誠,京都,芝,1400,やや速い,21,0,5,8.476190476190476,0.4901807187521473,0.0,23.809523809523807
西村淳也,京都,芝,1400,やや速い,20,0,4,7.0,0.44063628365098956,0.0,20.0
藤岡佑介,京都,芝,1400,やや速い,23,0,4,7.739130434782608,0.5527020152339845,0.0,17.391304347826086
池添謙一,京都,芝,1400,やや速い,26,2,4,8.346153846153847,0.5256028693528694,7.6923076923076925,15.384615384615385
藤岡康太,京都,芝,1400,やや速い,20,0,3,8.2,0.6255987762237762,0.0,15.0
幸英明,京都,芝,1400,やや速い,37,1,5,9.432432432432432,0.46026577203047786,2.7027027027027026,13.513513513513514
和田竜二,京都,芝,1400,やや速い,35,1,4,8.742857142857142,0.473526063105895,2.857142857142857,11.428571428571429
松若風馬,京都,芝,1400,やや速い,28,0,1,9.142857142857142,0.5214621483791652,0.0,3.571428571428571
松山弘平,京都,芝,1400,スロー上がり,20,5,9,6.15,0.44825220531102883,25.0,45.0
北村友一,京都,芝,1400,スロー上がり,20,4,6,8.05,0.5918985222294045,20.0,30.0
幸英明,京都,芝,1400,スロー上がり,22,3,6,6.5,0.4556756671729934,13.636363636363635,27.27272727272727
和田竜二,京都,芝,1400,スロー上がり,20,1,3,8.1,0.4863068712333418,5.0,15.0
川田将雅,京都,芝,1400,標準〜やや上がり,22,5,10,5.363636363636363,0.3789358999586272,22.727272727272727,45.45454545454545
松山弘平,京都,芝,1400,標準〜やや上がり,32,4,11,6.46875,0.4035761241413815,12.5,34.375
浜中俊,京都,芝,1400,標準〜やや上がり,24,2,8,5.833333333333333,0.4671381280756281,8.333333333333332,33.33333333333333
北村友一,京都,芝,1400,標準〜やや上がり,23,0,7,6.565217391304348,0.4956671596377479,0.0,30.434782608695656
池添謙一,京都,芝,1400,標準〜やや上がり,23,3,7,6.956521739130435,0.5172138106281329,13.043478260869565,30.434782608695656
岩田康誠,京都,芝,1400,標準〜やや上がり,25,2,7,6.52,0.6597386306503954,8.0,28.000000000000004
和田竜二,京都,芝,1400,標準〜やや上がり,34,0,9,6.705882352941177,0.4027675347528289,0.0,26.47058823529412
岩田望来,京都,芝,1400,標準〜やや上がり,20,2,5,7.25,0.4672549468505351,10.0,25.0
酒井学,京都,芝,1400,標準〜やや上がり,24,0,5,8.041666666666666,0.3965662945442357,0.0,20.833333333333336
幸英明,京都,芝,1400,標準〜やや上がり,32,2,6,7.09375,0.462026617173676,6.25,18.75
松若風馬,京都,芝,1400,標準〜やや上がり,30,2,5,8.2,0.4519139384580561,6.666666666666667,16.666666666666664
団野大成,京都,芝,1400,標準〜やや上がり,20,0,1,8.45,0.5675952029996147,0.0,5.0
川田将雅,京都,芝,1600,やや速い,21,6,12,3.8095238095238093,0.4075145637120427,28.57142857142857,57.14285714285714
Ｍ．デム,京都,芝,1600,やや速い,22,3,12,4.954545454545454,0.5453014676945158,13.636363636363635,54.54545454545454
武豊,京都,芝,1600,やや速い,21,2,7,6.095238095238095,0.5722351994410818,9.523809523809524,33.33333333333333
和田竜二,京都,芝,1600,やや速い,27,5,7,6.925925925925926,0.35034457191319934,18.51851851851852,25.925925925925924
岩田康誠,京都,芝,1600,やや速い,22,2,5,7.863636363636363,0.5720760893889236,9.090909090909092,22.727272727272727
松山弘平,京都,芝,1600,やや速い,28,2,6,7.107142857142857,0.470747191650553,7.142857142857142,21.428571428571427
幸英明,京都,芝,1600,やや速い,24,0,5,7.208333333333333,0.553634413652796,0.0,20.833333333333336
藤岡佑介,京都,芝,1600,やや速い,24,2,5,9.0,0.48462546780561483,8.333333333333332,20.833333333333336
池添謙一,京都,芝,1600,やや速い,26,1,5,7.423076923076923,0.4665788773820448,3.8461538461538463,19.230769230769234
西村淳也,京都,芝,1600,スロー上がり,20,2,14,4.0,0.3579532477326595,10.0,70.0
川田将雅,京都,芝,1600,スロー上がり,32,7,18,3.4375,0.4218887882950383,21.875,56.25
岩田望来,京都,芝,1600,スロー上がり,28,4,13,5.607142857142857,0.47667793224515914,14.285714285714285,46.42857142857143
坂井瑠星,京都,芝,1600,スロー上がり,24,6,10,4.625,0.42295782240635177,25.0,41.66666666666667
藤岡佑介,京都,芝,1600,スロー上がり,28,3,11,5.214285714285714,0.531113925756783,10.714285714285714,39.285714285714285
武豊,京都,芝,1600,スロー上がり,32,4,12,5.03125,0.5672889839939472,12.5,37.5
池添謙一,京都,芝,1600,スロー上がり,25,2,9,5.28,0.28616060410178057,8.0,36.0
Ｍ．デム,京都,芝,1600,スロー上がり,21,5,6,6.476190476190476,0.4089188589188589,23.809523809523807,28.57142857142857
松山弘平,京都,芝,1600,スロー上がり,42,3,11,6.309523809523809,0.511007602341636,7.142857142857142,26.190476190476193
北村友一,京都,芝,1600,スロー上がり,21,1,5,6.857142857142857,0.4608668447954162,4.761904761904762,23.809523809523807
松若風馬,京都,芝,1600,スロー上がり,27,2,6,5.592592592592593,0.5059353198242087,7.4074074074074066,22.22222222222222
浜中俊,京都,芝,1600,スロー上がり,32,2,7,5.8125,0.42836003355304825,6.25,21.875
岩田康誠,京都,芝,1600,スロー上がり,23,2,5,6.608695652173913,0.4695226200341289,8.695652173913043,21.73913043478261
和田竜二,京都,芝,1600,スロー上がり,33,2,5,6.636363636363637,0.44436380118198304,6.0606060606060606,15.151515151515152
幸英明,京都,芝,1600,スロー上がり,41,1,5,7.317073170731708,0.5617486311711563,2.4390243902439024,12.195121951219512
川田将雅,京都,芝,1600,標準〜やや上がり,43,13,24,3.813953488372093,0.3201151618559279,30.23255813953488,55.81395348837209
Ｍ．デム,京都,芝,1600,標準〜やや上がり,26,2,13,6.1923076923076925,0.45046273485187516,7.6923076923076925,50.0
松山弘平,京都,芝,1600,標準〜やや上がり,55,9,20,6.2,0.5040853665051526,16.363636363636363,36.36363636363637
武豊,京都,芝,1600,標準〜やや上がり,40,7,14,6.425,0.5596842883423766,17.5,35.0
田口貫太,京都,芝,1600,標準〜やや上がり,27,1,9,7.148148148148148,0.44949630374466976,3.7037037037037033,33.33333333333333
西村淳也,京都,芝,1600,標準〜やや上がり,24,2,8,5.75,0.4055337806256924,8.333333333333332,33.33333333333333
幸英明,京都,芝,1600,標準〜やや上がり,39,2,11,6.923076923076923,0.5574130725148825,5.128205128205128,28.205128205128204
北村友一,京都,芝,1600,標準〜やや上がり,38,4,10,5.973684210526316,0.5150548067343733,10.526315789473683,26.31578947368421
坂井瑠星,京都,芝,1600,標準〜やや上がり,39,4,10,5.743589743589744,0.4907645647464652,10.256410256410255,25.64102564102564
池添謙一,京都,芝,1600,標準〜やや上がり,40,2,10,7.4,0.3689607206518971,5.0,25.0
藤岡佑介,京都,芝,1600,標準〜やや上がり,28,1,7,8.321428571428571,0.4746639535767687,3.571428571428571,25.0
浜中俊,京都,芝,1600,標準〜やや上がり,29,4,7,7.689655172413793,0.4905154598613017,13.793103448275861,24.137931034482758
岩田康誠,京都,芝,1600,標準〜やや上がり,26,2,6,7.5,0.5592797725150667,7.6923076923076925,23.076923076923077
岩田望来,京都,芝,1600,標準〜やや上がり,31,3,7,6.548387096774194,0.4495491647294304,9.67741935483871,22.58064516129032
団野大成,京都,芝,1600,標準〜やや上がり,23,2,5,7.608695652173913,0.43920111928423944,8.695652173913043,21.73913043478261
和田竜二,京都,芝,1600,標準〜やや上がり,44,1,8,6.909090909090909,0.4978626505698698,2.272727272727273,18.181818181818183
藤岡康太,京都,芝,1600,標準〜やや上がり,26,2,4,6.538461538461538,0.4540963278802645,7.6923076923076925,15.384615384615385
松若風馬,京都,芝,1600,標準〜やや上がり,32,1,4,9.1875,0.44027083516973226,3.125,12.5
酒井学,京都,芝,1600,標準〜やや上がり,20,0,0,8.95,0.5655763517528223,0.0,0.0
北村友一,京都,芝,1800,スロー上がり,24,4,14,4.791666666666667,0.3787169427794428,16.666666666666664,58.333333333333336
川田将雅,京都,芝,1800,スロー上がり,39,13,21,3.8461538461538463,0.35658013638782865,33.33333333333333,53.84615384615385
Ｍ．デム,京都,芝,1800,スロー上がり,27,4,14,4.777777777777778,0.42807989335767116,14.814814814814813,51.85185185185185
岩田康誠,京都,芝,1800,スロー上がり,22,3,10,5.2727272727272725,0.5439627291900019,13.636363636363635,45.45454545454545
福永祐一,京都,芝,1800,スロー上がり,22,3,9,5.090909090909091,0.45722522427067885,13.636363636363635,40.909090909090914
浜中俊,京都,芝,1800,スロー上がり,28,3,11,5.142857142857143,0.47304164089878376,10.714285714285714,39.285714285714285
岩田望来,京都,芝,1800,スロー上がり,26,5,10,4.538461538461538,0.4036532911532911,19.230769230769234,38.46153846153847
