場所,芝・ダ,距離,馬場状態,レース数,勝ち時計平均秒,勝ち上り3F平均,RPCI平均,平均1Fタイム,平均速度,Ave_3F平均,勝ち馬4角率平均,勝ち馬PCI平均,三着内上り3F平均,三着内4角率平均,三着内先行率_4角35以内,三着内差し追込率_4角60超,標準ペース判定,好走ゾーン,勝ち時計平均
新潟,ダ,2500,重,3,160.53333333333333,38.1,50.96666666666667,12.839999999999998,56.06666666666666,38.660000000000004,0.2074074074074074,51.53333333333333,38.355555555555554,0.2839506172839506,77.77777777777779,11.11111111111111,標準〜やや上がり,前残り・先行優勢,2:40.5
新潟,芝,1000,不,3,56.93333333333334,34.26666666666667,47.53333333333334,11.386666666666668,63.23333333333333,34.0,0.16898148148148148,49.23333333333333,34.17777777777778,0.28858024691358025,66.66666666666666,22.22222222222222,やや速い,前残り・先行優勢,56.9
新潟,芝,1000,稍,27,55.903703703703705,33.22592592592593,49.7962962962963,11.18074074074074,64.40592592592593,34.016666666666666,0.33064330670539815,52.4,33.39506172839506,0.35489684002755895,56.79012345679012,25.925925925925924,やや速い,前残り・先行優勢,55.9
新潟,芝,1000,良,140,55.0886524822695,32.673049645390066,50.50851063829787,11.0177304964539,65.35716312056738,33.623404255319144,0.2808867093598007,52.93049645390071,32.78261904761905,0.30921003191486385,64.04761904761904,16.19047619047619,標準〜やや上がり,前残り・先行優勢,55.1
新潟,芝,1000,重,15,56.34666666666667,33.559999999999995,48.666666666666664,11.269333333333332,63.895999999999994,34.18,0.3277916038210156,51.86,33.8,0.35086908552594825,55.55555555555556,15.555555555555555,やや速い,前残り・先行優勢,56.3
新潟,芝,1200,稍,11,69.96363636363637,35.21818181818182,45.00909090909091,11.661818181818182,61.75363636363636,34.74545454545454,0.38645382395382394,48.68181818181818,35.24848484848485,0.4629930254930255,42.42424242424242,36.36363636363637,ハイ/持続,差し届く,1:10.0
新潟,芝,1200,良,71,69.18055555555556,34.52916666666667,47.858333333333334,11.530277777777776,62.44972222222222,34.65138888888889,0.27699995062127414,50.394444444444446,34.55962441314554,0.3493577604389535,54.460093896713616,17.370892018779344,やや速い,中間/混合,1:09.2
新潟,芝,1200,重,9,70.33333333333333,35.5,45.22222222222222,11.723333333333334,61.42666666666667,34.833333333333336,0.34773965141612195,48.2,35.459259259259255,0.43692205277172597,44.44444444444444,25.925925925925924,ハイ/持続,中間/混合,1:10.3
新潟,芝,1400,不,3,83.36666666666667,36.9,43.73333333333333,11.906666666666666,60.48333333333333,34.85333333333333,0.12037037037037039,44.46666666666667,36.87777777777777,0.1844135802469136,88.88888888888889,0.0,ハイ/持続,前残り・先行優勢,1:23.4
新潟,芝,1400,稍,14,81.90714285714286,35.278571428571425,47.23571428571428,11.700714285714286,61.54857142857143,34.97428571428571,0.2530168477647469,49.15,35.20232558139535,0.3344190389334028,60.46511627906976,13.953488372093023,やや速い,前残り・先行優勢,1:21.9
新潟,芝,1400,良,94,81.24374999999999,34.64895833333333,48.088541666666664,11.606250000000001,62.04229166666667,34.94895833333333,0.34143349841879256,50.91041666666666,34.73533568904594,0.3713820712417678,53.003533568904594,19.78798586572438,やや速い,中間/混合,1:21.2
新潟,芝,1400,重,5,82.97999999999999,35.88,45.239999999999995,11.854,60.74400000000001,35.326,0.4633838383838384,48.46,35.89333333333333,0.5071969696969697,13.333333333333334,40.0,ハイ/持続,差し届く,1:23.0
新潟,芝,1600,稍,18,95.23333333333333,34.105555555555554,55.27222222222222,11.904444444444444,60.48833333333333,36.67666666666666,0.42908781033781035,57.650000000000006,34.105555555555554,0.44869423272201053,37.03703703703704,31.48148148148148,スロー上がり,中間/混合,1:35.2
新潟,芝,1600,良,96,93.77835051546391,33.54536082474227,54.97525773195877,11.723402061855671,61.43103092783505,36.13979381443299,0.3683570665908446,57.81134020618556,33.611805555555556,0.4135098527561763,48.26388888888889,26.041666666666668,スロー上がり,中間/混合,1:33.8
新潟,芝,1600,重,7,95.98571428571428,34.957142857142856,50.94285714285714,12.0,60.01571428571429,36.61714285714286,0.47981086373943516,54.785714285714285,35.10952380952381,0.44947777090634233,38.095238095238095,23.809523809523807,標準〜やや上がり,中間/混合,1:36.0
新潟,芝,1800,不,1,110.9,35.7,55.3,12.32,58.43,37.6,0.07692307692307693,55.3,35.6,0.25641025641025644,66.66666666666666,0.0,スロー上がり,前残り・先行優勢,1:50.9
新潟,芝,1800,稍,28,108.05357142857143,34.68928571428571,53.46071428571429,12.005714285714287,59.97607142857142,36.68214285714286,0.3506036592958862,55.857142857142854,34.68333333333334,0.43654159216134003,41.66666666666667,26.190476190476193,標準〜やや上がり,中間/混合,1:48.1
新潟,芝,1800,良,119,106.94201680672269,33.79747899159664,55.84957983193278,11.882352941176471,60.60126050420168,36.57226890756303,0.42770855565591104,58.29327731092437,33.92122905027933,0.4296253042699806,43.575418994413404,28.212290502793298,スロー上がり,中間/混合,1:46.9
新潟,芝,1800,重,10,108.94000000000001,35.29,52.54,12.106,59.491,36.825,0.39378490790255494,54.4,35.516666666666666,0.43270647653000593,46.666666666666664,30.0,標準〜やや上がり,中間/混合,1:48.9
新潟,芝,2000,不,4,123.225,36.925,49.2,12.3225,58.4325,36.985,0.2745535714285714,50.35,37.175,0.3849206349206349,58.333333333333336,33.33333333333333,やや速い,前残り・先行優勢,2:03.2
新潟,芝,2000,稍,20,121.14000000000001,34.905,53.77,12.114,59.44349999999999,36.957499999999996,0.3911426767676768,55.95,34.986666666666665,0.4747728891478892,38.333333333333336,36.666666666666664,標準〜やや上がり,差し届く,2:01.1
新潟,芝,2000,良,113,119.74778761061947,33.94690265486726,55.80796460176991,11.974778761061948,60.133362831858406,36.77150442477876,0.48046174500495165,58.41150442477876,34.133529411764705,0.4572195012311794,40.588235294117645,31.76470588235294,スロー上がり,中間/混合,1:59.7
新潟,芝,2000,重,7,122.14285714285714,35.07142857142857,53.957142857142856,12.214285714285714,58.95428571428572,37.31714285714286,0.5890847247990105,56.57142857142857,35.333333333333336,0.41842403628117913,47.61904761904761,19.047619047619047,標準〜やや上がり,中間/混合,2:02.1
新潟,芝,2200,不,1,138.0,35.8,55.9,12.55,57.39,38.33,0.23076923076923078,57.1,35.96666666666666,0.23076923076923075,66.66666666666666,0.0,スロー上がり,前残り・先行優勢,2:18.0
新潟,芝,2200,稍,13,135.5,35.42307692307692,53.80769230769231,12.31846153846154,58.45692307692308,37.52923076923077,0.4715540869387023,56.02307692307692,35.630769230769225,0.4445255599101752,38.46153846153847,25.64102564102564,標準〜やや上がり,中間/混合,2:15.5
新潟,芝,2200,良,54,133.51454545454547,35.08909090909091,53.00363636363636,12.137818181818183,59.32563636363636,36.910545454545456,0.3484472330996395,55.25272727272728,35.23827160493828,0.3461844119932355,58.64197530864198,13.580246913580247,標準〜やや上がり,前残り・先行優勢,2:13.5
新潟,芝,2200,重,3,136.33333333333334,35.6,55.300000000000004,12.396666666666667,58.096666666666664,37.776666666666664,0.19601139601139603,56.13333333333333,36.0,0.3553656220322887,44.44444444444444,11.11111111111111,スロー上がり,中間/混合,2:16.3
新潟,芝,2400,不,1,154.8,39.8,46.3,12.9,55.81,38.33,0.1,46.3,39.800000000000004,0.3666666666666667,66.66666666666666,33.33333333333333,やや速い,前残り・先行優勢,2:34.8
新潟,芝,2400,稍,5,148.8,35.96,53.56,12.4,58.076,37.612,0.29424242424242425,54.620000000000005,35.93333333333333,0.43757575757575756,46.666666666666664,33.33333333333333,標準〜やや上がり,中間/混合,2:28.8
新潟,芝,2400,良,26,146.98846153846154,35.08461538461539,54.04615384615385,12.25,58.79,37.30307692307692,0.36342508358911074,56.392307692307696,35.3025641025641,0.36421907550301214,55.12820512820513,20.51282051282051,スロー上がり,前残り・先行優勢,2:27.0
新潟,芝,2400,重,2,151.25,36.55,52.8,12.605,57.125,38.235,0.24166666666666667,54.65,36.61666666666667,0.3111111111111111,50.0,0.0,標準〜やや上がり,中間/混合,2:31.2
新潟,芝,2850,良,1,183.1,12.8,,12.85,56.03,,0.5555555555555556,,12.866666666666667,0.5555555555555555,33.33333333333333,33.33333333333333,不明,中間/混合,3:03.1
新潟,芝,3250,稍,2,210.85,13.0,,12.975000000000001,55.49,,0.19047619047619047,,13.016666666666666,0.19047619047619047,83.33333333333334,0.0,不明,前残り・先行優勢,3:30.8
新潟,芝,3250,良,7,210.52857142857144,12.971428571428572,,12.954285714285716,55.57714285714286,,0.2002997002997003,,12.980952380952383,0.2648066219494791,71.42857142857143,0.0,不明,前残り・先行優勢,3:30.5
札幌,ダ,1000,不,3,58.9,35.06666666666666,50.1,11.780000000000001,61.129999999999995,35.75,0.3055555555555556,52.06666666666666,35.13333333333333,0.3148148148148148,55.55555555555556,11.11111111111111,標準〜やや上がり,前残り・先行優勢,58.9
札幌,ダ,1000,稍,9,58.733333333333334,35.455555555555556,47.65555555555555,11.746666666666666,61.30111111111111,34.916666666666664,0.17626262626262626,48.5,35.403703703703705,0.32267115600448937,62.96296296296296,18.51851851851852,やや速い,前残り・先行優勢,58.7
札幌,ダ,1000,良,38,58.926315789473676,35.473684210526315,47.43684210526315,11.785263157894738,61.09894736842106,35.17894736842105,0.2605396065922381,49.189473684210526,35.53157894736842,0.35106326422115897,61.40350877192983,14.035087719298245,やや速い,前残り・先行優勢,58.9
札幌,ダ,1000,重,6,58.21666666666667,35.06666666666667,48.699999999999996,11.643333333333333,61.84166666666667,34.725,0.1111111111111111,49.050000000000004,35.111111111111114,0.25925925925925924,77.77777777777779,16.666666666666664,やや速い,前残り・先行優勢,58.2
札幌,ダ,1700,不,12,103.86666666666667,36.94166666666667,47.56666666666666,12.218333333333334,58.92333333333334,36.50416666666667,0.2583943833943834,48.85833333333333,37.18055555555556,0.292506105006105,58.333333333333336,13.88888888888889,やや速い,前残り・先行優勢,1:43.9
札幌,ダ,1700,稍,37,105.43783783783783,37.35675675675676,47.678378378378376,12.405135135135135,58.048918918918915,37.13567567567568,0.25543540543540544,49.44864864864864,37.58648648648649,0.28453348453348454,71.17117117117117,9.90990990990991,やや速い,前残り・先行優勢,1:45.4
札幌,ダ,1700,良,134,105.61044776119402,37.42985074626866,47.80223880597015,12.42455223880597,57.95134328358209,37.19,0.21544216562873278,49.41417910447761,37.64004975124378,0.2818105747210225,67.41293532338308,6.467661691542288,やや速い,前残り・先行優勢,1:45.6
札幌,ダ,1700,重,21,103.5095238095238,36.576190476190476,48.26190476190476,12.177142857142858,59.13238095238095,36.510000000000005,0.18136387422101707,49.857142857142854,36.73015873015873,0.2948511805654663,61.904761904761905,7.936507936507936,やや速い,前残り・先行優勢,1:43.5
札幌,ダ,2400,不,1,152.7,40.4,42.7,12.73,56.58,37.43,0.08333333333333333,42.7,39.06666666666666,0.3055555555555555,66.66666666666666,0.0,ハイ/持続,前残り・先行優勢,2:32.7
札幌,ダ,2400,稍,2,155.2,38.65,49.5,12.93,55.675,38.85,0.18055555555555555,50.5,38.9,0.24537037037037035,83.33333333333334,0.0,やや速い,前残り・先行優勢,2:35.2
札幌,ダ,2400,良,2,153.8,38.65,48.599999999999994,12.82,56.18,38.385,0.16666666666666666,49.35,39.21666666666667,0.23611111111111113,83.33333333333334,0.0,やや速い,前残り・先行優勢,2:33.8
札幌,ダ,2400,重,1,152.1,39.0,46.3,12.68,56.8,37.7,0.16666666666666666,46.7,38.699999999999996,0.3611111111111111,33.33333333333333,0.0,やや速い,中間/混合,2:32.1
札幌,芝,1200,稍,25,70.016,35.288000000000004,45.792,11.6692,61.7048,34.728,0.28553296703296704,48.448,35.32933333333333,0.3371495726495726,58.666666666666664,18.666666666666668,ハイ/持続,前残り・先行優勢,1:10.0
札幌,芝,1200,良,102,68.97254901960784,34.535294117647055,46.865686274509805,11.49549019607843,62.642352941176476,34.437254901960785,0.331949586361351,49.75294117647059,34.66006493506493,0.3338319734017786,58.11688311688312,14.61038961038961,やや速い,前残り・先行優勢,1:09.0
札幌,芝,1200,重,7,70.77142857142857,35.7,45.357142857142854,11.795714285714284,61.041428571428575,35.07142857142857,0.3685064935064935,48.271428571428565,35.84285714285714,0.3704004329004329,52.38095238095239,19.047619047619047,ハイ/持続,中間/混合,1:10.8
札幌,芝,1500,稍,18,89.99444444444445,35.733333333333334,49.233333333333334,11.998888888888889,60.01611111111111,36.175,0.27276658526658526,51.28333333333333,35.818518518518516,0.37052299552299556,55.55555555555556,22.22222222222222,やや速い,前残り・先行優勢,1:30.0
札幌,芝,1500,良,55,88.78181818181818,34.92909090909091,50.458181818181814,11.837818181818182,60.82963636363637,35.90145454545454,0.2706407733680461,52.82545454545455,34.97831325301205,0.36050029287981095,51.204819277108435,16.867469879518072,標準〜やや上がり,中間/混合,1:28.8
札幌,芝,1500,重,4,90.675,36.475,46.65,12.09,59.555,36.13,0.21565934065934064,49.075,36.516666666666666,0.3502747252747253,50.0,16.666666666666664,やや速い,中間/混合,1:30.7
札幌,芝,1800,稍,20,109.675,35.845,51.17,12.186,59.0895,36.915,0.2546360583860584,53.05499999999999,36.02166666666667,0.33070452695452696,58.333333333333336,13.333333333333334,標準〜やや上がり,前残り・先行優勢,1:49.7
札幌,芝,1800,良,83,108.29879518072288,35.17349397590362,51.90722891566265,12.03289156626506,59.843132530120485,36.56265060240963,0.29240020354478186,54.00722891566266,35.32048192771084,0.3304527690069859,59.83935742971887,12.449799196787147,標準〜やや上がり,前残り・先行優勢,1:48.3
札幌,芝,1800,重,5,111.67999999999999,36.260000000000005,51.839999999999996,12.41,58.025999999999996,37.71,0.3261904761904762,54.0,36.513333333333335,0.26515151515151514,66.66666666666666,6.666666666666667,標準〜やや上がり,前残り・先行優勢,1:51.7
札幌,芝,2000,稍,26,122.83076923076922,36.16538461538461,50.66153846153846,12.283076923076923,58.621538461538464,37.14192307692308,0.2590339148031456,52.80384615384616,36.367948717948714,0.3230523927639312,64.1025641025641,14.102564102564102,標準〜やや上がり,前残り・先行優勢,2:02.8
札幌,芝,2000,良,81,121.23456790123457,35.41851851851852,52.053086419753086,12.123456790123457,59.39333333333333,36.778395061728396,0.26467322115470265,53.909876543209876,35.51275720164609,0.3358319264183462,59.25925925925925,13.991769547325102,標準〜やや上がり,前残り・先行優勢,2:01.2
札幌,芝,2000,重,2,124.45,36.900000000000006,48.8,12.445,57.86,37.525,0.22916666666666666,51.650000000000006,37.083333333333336,0.4375,16.666666666666664,16.666666666666664,やや速い,中間/混合,2:04.5
札幌,芝,2600,稍,9,163.07777777777778,36.17777777777778,54.15555555555555,12.544444444444444,57.400000000000006,38.07,0.2773809523809524,55.27777777777778,36.355555555555554,0.2777777777777778,70.37037037037037,3.7037037037037033,スロー上がり,前残り・先行優勢,2:43.1
札幌,芝,2600,良,52,161.43269230769232,35.73461538461539,53.861538461538466,12.417692307692308,57.98769230769231,37.70942307692308,0.2682452696875774,55.60192307692308,35.922435897435896,0.309959484959485,60.89743589743589,11.538461538461538,標準〜やや上がり,前残り・先行優勢,2:41.4
札幌,芝,2600,重,1,163.2,35.8,54.1,12.55,57.35,38.22,0.07692307692307693,56.8,36.266666666666666,0.3333333333333333,66.66666666666666,33.33333333333333,スロー上がり,前残り・先行優勢,2:43.2
東京,ダ,1300,不,6,77.11666666666666,35.53333333333333,48.050000000000004,11.865,60.69,35.641666666666666,0.2569444444444444,50.35,35.76111111111111,0.30671296296296297,72.22222222222221,27.77777777777778,やや速い,前残り・先行優勢,1:17.1
東京,ダ,1300,稍,16,77.75,35.84375,47.63125,11.9625,60.19875,35.920625,0.3000085851648352,50.25625,36.03958333333333,0.3264795100732601,60.416666666666664,12.5,やや速い,前残り・先行優勢,1:17.8
東京,ダ,1300,良,60,78.30491803278689,36.10983606557377,47.30983606557377,12.04688524590164,59.77081967213115,36.16688524590164,0.3525654673195657,50.19672131147541,36.24,0.3650808682058682,56.666666666666664,17.77777777777778,やや速い,前残り・先行優勢,1:18.3
東京,ダ,1300,重,8,76.7,35.4625,47.6625,11.8,61.02,35.345,0.28125,49.7125,35.62083333333333,0.2951388888888889,70.83333333333334,8.333333333333332,やや速い,前残り・先行優勢,1:16.7
東京,ダ,1400,不,20,83.01,35.71,47.214999999999996,11.8585,60.7205,35.477,0.28562499999999996,49.38,35.81166666666666,0.3604563492063492,55.00000000000001,21.666666666666668,やや速い,前残り・先行優勢,1:23.0
東京,ダ,1400,稍,93,83.9063829787234,35.920212765957444,47.577659574468086,11.986489361702128,60.074893617021274,35.99202127659574,0.3421367196633154,50.227659574468085,36.03906810035842,0.39285582995260415,51.25448028673835,24.014336917562723,やや速い,中間/混合,1:23.9
東京,ダ,1400,良,275,84.4290909090909,36.19309090909091,47.45781818181818,12.061272727272726,59.70112727272728,36.1796,0.31920947234583597,50.007636363636365,36.33733333333333,0.3549315936588664,56.242424242424235,18.06060606060606,やや速い,前残り・先行優勢,1:24.4
東京,ダ,1400,重,54,83.16666666666667,35.52407407407407,47.78703703703704,11.881481481481481,60.60629629629629,35.73481481481482,0.3763414055080722,50.62222222222222,35.69135802469136,0.3975031655587211,51.85185185185185,30.246913580246915,やや速い,中間/混合,1:23.2
東京,ダ,1600,不,32,95.9625,35.95,48.175,11.99625,60.0284375,36.0075,0.3821598973942724,50.21875,36.16979166666667,0.3663189674908425,61.458333333333336,22.916666666666664,やや速い,前残り・先行優勢,1:36.0
東京,ダ,1600,稍,90,96.59333333333333,36.23777777777778,47.85,12.075666666666667,59.64022222222222,36.21333333333333,0.36276200651200646,49.98444444444445,36.35407407407408,0.41119674564119013,48.51851851851852,25.185185185185183,やや速い,中間/混合,1:36.6
東京,ダ,1600,良,310,97.15337620578778,36.37588424437299,48.11897106109325,12.145273311897105,59.295498392282965,36.46649517684887,0.3230870594214646,50.29903536977492,36.48150537634409,0.3866322715516264,50.752688172043015,20.75268817204301,やや速い,中間/混合,1:37.2
東京,ダ,1600,重,76,95.5671052631579,35.77105263157895,48.272368421052626,11.9475,60.27947368421052,35.877631578947366,0.33029200331831915,50.35394736842105,35.896491228070175,0.39198013244065877,50.877192982456144,24.561403508771928,やや速い,中間/混合,1:35.6
東京,ダ,2100,不,11,128.93636363636364,36.300000000000004,51.11818181818182,12.280000000000001,58.63727272727272,37.054545454545455,0.2056818181818182,52.10909090909092,36.42727272727272,0.2852272727272727,72.72727272727273,12.121212121212121,標準〜やや上がり,前残り・先行優勢,2:08.9
東京,ダ,2100,稍,37,130.94594594594594,36.85405405405405,50.105405405405406,12.47081081081081,57.738378378378385,37.63675675675675,0.3911225036225036,52.1972972972973,37.13603603603604,0.38200326950326946,51.35135135135135,23.423423423423422,標準〜やや上がり,中間/混合,2:10.9
東京,ダ,2100,良,136,131.5080882352941,37.029411764705884,50.48088235294117,12.52470588235294,57.49286764705882,37.7914705882353,0.3020221812501224,52.127941176470586,37.134229828850856,0.36722365857451433,55.256723716381416,19.315403422982886,標準〜やや上がり,前残り・先行優勢,2:11.5
東京,ダ,2100,重,27,129.1888888888889,35.92962962962963,52.03703703703704,12.302962962962964,58.522592592592595,37.303703703703704,0.3649444691111358,53.8962962962963,36.165432098765436,0.36870917148694926,55.55555555555556,19.753086419753085,標準〜やや上がり,前残り・先行優勢,2:09.2
東京,ダ,2400,良,1,152.5,36.6,54.4,12.71,56.66,38.63,0.3125,55.6,37.03333333333333,0.4166666666666667,66.66666666666666,33.33333333333333,スロー上がり,前残り・先行優勢,2:32.5
東京,ダ,3100,良,2,208.35,13.45,,13.440000000000001,53.57,,0.10714285714285714,,13.483333333333334,0.36904761904761907,33.33333333333333,16.666666666666664,不明,中間/混合,3:28.3
東京,芝,1400,不,7,85.35714285714286,36.41428571428571,46.6,12.194285714285714,59.082857142857144,36.708571428571425,0.41468253968253965,50.857142857142854,36.55714285714286,0.4573646125116714,47.61904761904761,33.33333333333333,やや速い,中間/混合,1:25.4
東京,芝,1400,稍,28,81.56785714285715,34.075,52.32857142857143,11.6525,61.793214285714285,35.622142857142855,0.29360956503813646,54.596428571428575,34.12738095238095,0.32870793227936085,59.523809523809526,11.904761904761903,標準〜やや上がり,前残り・先行優勢,1:21.6
東京,芝,1400,良,238,81.00294117647059,33.66596638655462,52.232352941176465,11.571806722689077,62.22693277310925,35.50546218487395,0.38392640684410334,55.50294117647059,33.75622377622378,0.4013945450545615,46.71328671328671,23.356643356643357,標準〜やや上がり,中間/混合,1:21.0
東京,芝,1400,重,10,82.58,34.65,50.160000000000004,11.797,61.038,35.95,0.46238436400201105,53.8,34.829032258064515,0.4647174378436238,48.38709677419355,41.935483870967744,標準〜やや上がり,差し届く,1:22.6
東京,芝,1600,不,11,97.82727272727271,36.52727272727273,48.690909090909095,12.22909090909091,58.908181818181816,36.78,0.4003570849827534,50.77272727272727,36.78181818181818,0.4224757763527817,42.42424242424242,18.181818181818183,やや速い,中間/混合,1:37.8
東京,芝,1600,稍,35,94.02857142857142,33.96857142857143,53.09714285714286,11.755428571428572,61.26428571428571,36.036,0.45188545814596237,56.11714285714285,34.05714285714286,0.4766082773435715,36.19047619047619,34.285714285714285,標準〜やや上がり,中間/混合,1:34.0
東京,芝,1600,良,280,93.3907142857143,33.70142857142857,53.378571428571426,11.675285714285714,61.685178571428565,35.81357142857143,0.40779910536475666,56.318214285714284,33.81331747919144,0.4219917561746267,45.18430439952438,24.97027348394768,標準〜やや上がり,中間/混合,1:33.4
東京,芝,1600,重,6,95.33333333333333,34.4,54.21666666666667,11.916666666666666,60.43,36.56,0.37598396973396975,56.36666666666667,34.46111111111111,0.45974434516101176,44.44444444444444,38.88888888888889,スロー上がり,差し届く,1:35.3
東京,芝,1800,不,5,110.64000000000001,36.08,51.92,12.296000000000001,58.608000000000004,37.28,0.3007936507936508,53.36,36.18666666666666,0.28029100529100526,73.33333333333333,6.666666666666667,標準〜やや上がり,前残り・先行優勢,1:50.6
東京,芝,1800,稍,34,107.46470588235294,34.199999999999996,54.78529411764706,11.94,60.307647058823534,36.63235294117647,0.391801386329933,57.21764705882353,34.32254901960784,0.4284498821696054,43.13725490196079,26.47058823529412,スロー上がり,中間/混合,1:47.5
東京,芝,1800,良,244,106.68204081632652,33.666938775510204,55.657551020408164,11.853387755102041,60.74918367346938,36.507551020408165,0.4344346556471406,58.48857142857143,33.8181446111869,0.4300229391915452,43.38335607094134,25.375170532060025,スロー上がり,中間/混合,1:46.7
東京,芝,1800,重,8,107.8625,35.0375,51.65,11.985,60.0775,36.4125,0.2859375,54.0,35.050000000000004,0.44687499999999997,37.5,25.0,標準〜やや上がり,中間/混合,1:47.9
東京,芝,2000,不,6,126.36666666666667,37.31666666666667,51.5,12.636666666666665,56.995000000000005,38.165,0.28055555555555556,52.28333333333333,37.58888888888889,0.30709876543209874,72.22222222222221,11.11111111111111,標準〜やや上がり,前残り・先行優勢,2:06.4
東京,芝,2000,稍,18,120.77222222222223,34.62777777777777,55.65555555555555,12.077222222222222,59.62166666666667,36.91888888888889,0.26589506172839505,56.71666666666667,34.520370370370365,0.403551720912832,51.85185185185185,16.666666666666664,スロー上がり,中間/混合,2:00.8
東京,芝,2000,良,208,119.5875,33.86634615384615,56.11923076923077,11.95875,60.214807692307694,36.737115384615386,0.4035290740713535,58.53894230769231,33.98557692307692,0.432572308834328,41.18589743589743,24.19871794871795,スロー上がり,中間/混合,1:59.6
東京,芝,2000,重,3,121.0,34.63333333333333,55.86666666666667,12.1,59.53,37.01333333333333,0.25,56.86666666666667,34.56666666666667,0.35,66.66666666666666,11.11111111111111,スロー上がり,前残り・先行優勢,2:01.0
東京,芝,2300,良,9,140.43333333333334,33.95555555555555,58.94444444444444,12.211111111111112,58.97,37.58111111111111,0.41766875100208434,60.71111111111111,34.12222222222222,0.43443696221474,37.03703703703704,37.03703703703704,スロー上がり,差し届く,2:20.4
東京,芝,2400,不,5,151.5,35.94,56.17999999999999,12.628,57.038,38.518,0.2852525252525252,57.260000000000005,36.06666666666667,0.42646464646464644,46.666666666666664,26.666666666666668,スロー上がり,中間/混合,2:31.5
東京,芝,2400,稍,24,146.99166666666667,34.90833333333333,54.85833333333333,12.25,58.78541666666666,37.36083333333333,0.4499581539103598,57.11666666666667,35.09305555555555,0.407210351603734,48.61111111111111,20.833333333333336,スロー上がり,中間/混合,2:27.0
東京,芝,2400,良,174,145.30114285714285,34.06685714285714,56.38171428571428,12.109485714285713,59.47217142857142,37.07845714285715,0.4416341371047253,58.888,34.2007662835249,0.45622135280265774,39.84674329501915,29.693486590038315,スロー上がり,中間/混合,2:25.3
東京,芝,2400,重,7,146.97142857142856,35.114285714285714,53.628571428571426,12.248571428571427,58.79571428571428,37.285714285714285,0.4858585858585859,56.271428571428565,35.27142857142857,0.5143544286401429,28.57142857142857,33.33333333333333,標準〜やや上がり,中間/混合,2:27.0
東京,芝,2500,良,22,151.3181818181818,34.086363636363636,55.89545454545455,12.105454545454545,59.48363636363637,37.02181818181818,0.4202734765234765,58.690909090909095,34.24328358208955,0.42995803947296485,38.80597014925373,20.8955223880597,スロー上がり,中間/混合,2:31.3
東京,芝,3110,稍,9,209.46666666666667,13.477777777777778,,13.472222222222221,53.46,,0.18276939110272444,,13.485185185185186,0.2742519825853159,70.37037037037037,11.11111111111111,不明,前残り・先行優勢,3:29.5
東京,芝,3110,良,18,206.5611111111111,13.294444444444444,,13.283888888888889,54.20444444444445,,0.24480981980981978,,13.307407407407409,0.29876861821306266,72.22222222222221,9.25925925925926,不明,前残り・先行優勢,3:26.6
東京,芝,3110,重,2,212.25,13.649999999999999,,13.65,52.75,,0.23333333333333334,,13.716666666666667,0.16944444444444443,100.0,0.0,不明,前残り・先行優勢,3:32.2
東京,芝,3400,良,10,211.42999999999998,34.76,56.86,12.436,57.894000000000005,37.856,0.48023809523809524,59.05,35.059999999999995,0.43043650793650795,40.0,26.666666666666668,スロー上がり,中間/混合,3:31.4
福島,ダ,1150,不,5,67.24,36.339999999999996,42.68,11.693999999999999,61.576,33.71,0.07583333333333334,42.78,36.22,0.23111111111111113,80.0,6.666666666666667,ハイ/持続,前残り・先行優勢,1:07.2
福島,ダ,1150,稍,24,68.24583333333334,36.5875,42.71666666666667,11.869166666666667,60.668749999999996,34.53666666666667,0.20216883810633812,44.42916666666667,36.650000000000006,0.2739530723905724,68.05555555555556,6.944444444444445,ハイ/持続,前残り・先行優勢,1:08.2
福島,ダ,1150,良,135,68.73777777777778,36.86740740740741,42.184444444444445,11.954444444444444,60.23422222222222,34.76777777777777,0.24832016748683416,44.339999999999996,36.98765432098765,0.29619407341629567,66.17283950617285,12.345679012345679,ハイ/持続,前残り・先行優勢,1:08.7
福島,ダ,1150,重,19,67.57894736842105,36.28947368421053,43.43684210526316,11.75263157894737,61.263684210526314,34.13473684210526,0.1442583732057416,44.078947368421055,36.33157894736842,0.22404084706716285,82.45614035087719,1.7543859649122806,ハイ/持続,前残り・先行優勢,1:07.6
福島,ダ,1700,不,3,103.66666666666667,36.46666666666667,49.13333333333333,12.196666666666667,59.03666666666667,36.656666666666666,0.2888888888888889,50.53333333333333,36.72222222222222,0.2851851851851852,66.66666666666666,11.11111111111111,やや速い,前残り・先行優勢,1:43.7
福島,ダ,1700,稍,33,105.88484848484848,37.73939393939394,46.872727272727275,12.456969696969697,57.802727272727275,37.169696969696965,0.23556065146974237,48.53636363636364,37.93636363636364,0.288106758561304,67.67676767676768,8.080808080808081,やや速い,前残り・先行優勢,1:45.9
福島,ダ,1700,良,172,106.09826589595376,37.87109826589595,47.03063583815029,12.482196531791908,57.6871676300578,37.21491329479769,0.22234416193953765,48.32312138728324,38.01531007751938,0.26993862081071385,71.70542635658916,5.813953488372093,やや速い,前残り・先行優勢,1:46.1
福島,ダ,1700,重,27,104.95185185185184,37.44074074074074,47.44814814814814,12.347037037037037,58.319259259259255,36.824444444444445,0.20667295667295668,48.411111111111104,37.59506172839506,0.27764169986392206,67.90123456790124,4.938271604938271,やや速い,前残り・先行優勢,1:45.0
